"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"16","Ventral otocyst | Brain | Mouse | CellMarker",0.6165621415,88,"CellMarker","Mouse","Brain","Ventral otocyst",8
"16","Adult stem cell | Mouse | TISSUES",0.6162606136,89,"TISSUES","Mouse","","Adult stem cell",7
"16","Fibroblasts | Connective tissue | Human | PanglaoDB",0.6158223942,90,"PanglaoDB","Human","Connective tissue","Fibroblasts",120
"16","Endothelial cells_HPCA_2 | Human | xCell",0.6142447485,91,"xCell","Human","","Endothelial cells_HPCA_2",5
"16","Embryonic brain | Human | TISSUES",0.611774545,92,"TISSUES","Human","","Embryonic brain",6
"16","HBA_Lung | Human | SaVanT",0.6112619571,93,"SaVanT","Human","","HBA_Lung",32
"16","AIZARANI_LIVER_C21_STELLATE_CELLS_1 | Human | MSigDB",0.6107044614,94,"MSigDB","Human","","AIZARANI_LIVER_C21_STELLATE_CELLS_1",139
"16","Mesenchymal stromal cell | Adipose tissue | Human | CellMarker",0.6104388814,95,"CellMarker","Human","Adipose tissue","Mesenchymal stromal cell",6
"16","Adrenal gland | Mouse | TISSUES",0.6086754158,96,"TISSUES","Mouse","","Adrenal gland",6
"16","Stromal cell | Bone marrow | Human | CellMarker",0.6075885727,97,"CellMarker","Human","Bone marrow","Stromal cell",8
"16","Astrocytes_FANTOM_3 | Human | xCell",0.6057886972,98,"xCell","Human","","Astrocytes_FANTOM_3",79
"16","Daltons lymphoma cell | Mouse | TISSUES",0.6057839263,99,"TISSUES","Mouse","","Daltons lymphoma cell",8
"16","T-cell lymphoma cell | Mouse | TISSUES",0.6057839263,100,"TISSUES","Mouse","","T-cell lymphoma cell",8
"17","Astrocyte | Brain | Mouse | CellMarker",0.7470477576,1,"CellMarker","Mouse","Brain","Astrocyte",45
"17","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.7414159615,2,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"17","Granulocyte | Spleen | Mouse | CellMarker",0.7356927727,3,"CellMarker","Mouse","Spleen","Granulocyte",7
"17","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.7160705542,4,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"17","CD8+ T-cells_HPCA_1 | Human | xCell",0.6512491902,5,"xCell","Human","","CD8+ T-cells_HPCA_1",7
"17","CD8+ T-cells_NOVERSHTERN_2 | Human | xCell",0.6512491902,6,"xCell","Human","","CD8+ T-cells_NOVERSHTERN_2",7
"17","Insulinoma cell | Mouse | TISSUES",0.6488946766,7,"TISSUES","Mouse","","Insulinoma cell",6
"17","Pancreatic cancer cell | Mouse | TISSUES",0.6488946766,8,"TISSUES","Mouse","","Pancreatic cancer cell",6
"17","HSC_NOVERSHTERN_1 | Human | xCell",0.6406007912,9,"xCell","Human","","HSC_NOVERSHTERN_1",5
"17","Lee et al.Cell.E | Lung | Mouse | CellMarker",0.5930150149,10,"CellMarker","Mouse","Lung","Lee et al.Cell.E",6
"17","HAY_BONE_MARROW_CD34_POS_ERP | Human | MSigDB",0.5808703401,11,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_ERP",7
"17","cerebral_cortex_prefrontal | SaVanT",0.5760908998,12,"SaVanT","","","cerebral_cortex_prefrontal",50
"17","Rheaume et al.Nat Commun.21 | Retina | Mouse | CellMarker",0.5731387531,13,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.21",5
"17","amygdala | SaVanT",0.5656981213,14,"SaVanT","","","amygdala",50
"17","HAY_BONE_MARROW_CD34_POS_MEP | Human | MSigDB",0.5640310487,15,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_MEP",5
"17","CD4+ naive T-cells_NOVERSHTERN_2 | Human | xCell",0.5563349831,16,"xCell","Human","","CD4+ naive T-cells_NOVERSHTERN_2",7
"17","Ventral otocyst | Brain | Mouse | CellMarker",0.5563226198,17,"CellMarker","Mouse","Brain","Ventral otocyst",8
"17","cerebral_cortex | SaVanT",0.5477408706,18,"SaVanT","","","cerebral_cortex",50
"17","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR | Human | MSigDB",0.5464287862,19,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR",10
"17","Glutaminergic neurons | Brain | Human | PanglaoDB",0.5462495826,20,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"17","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.5462495826,21,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"17","HSC_NOVERSHTERN_3 | Human | xCell",0.5426011923,22,"xCell","Human","","HSC_NOVERSHTERN_3",6
"17","Secretory progenitor cell | Large intestine | Human | CellMarker",0.5405475173,23,"CellMarker","Human","Large intestine","Secretory progenitor cell",7
"17","MEP_BLUEPRINT_1 | Human | xCell",0.5387850827,24,"xCell","Human","","MEP_BLUEPRINT_1",10
"17","Skeletal muscle_ENCODE_2 | Human | xCell",0.5367720435,25,"xCell","Human","","Skeletal muscle_ENCODE_2",5
"17","Embryonic brain | Human | TISSUES",0.5367469355,26,"TISSUES","Human","","Embryonic brain",6
"17","Pyramidal cell | Human | CellMarker",0.5320943435,27,"CellMarker","Human","","Pyramidal cell",8
"17","Effector T cell | Mouse | CellMarker",0.5277097152,28,"CellMarker","Mouse","","Effector T cell",6
"17","Myeloid conventional dendritic cell | Bone marrow | Human | CellMarker",0.5271080064,29,"CellMarker","Human","Bone marrow","Myeloid conventional dendritic cell",7
"17","Rheaume et al.Nat Commun.23 | Retina | Mouse | CellMarker",0.5249617735,30,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.23",8
"17","MSC_FANTOM_2 | Human | xCell",0.523141834,31,"xCell","Human","","MSC_FANTOM_2",6
"17","Rheaume et al.Nat Commun.8 | Retina | Mouse | CellMarker",0.5172394729,32,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.8",7
"17","Decidual cells | Reproductive | Human | PanglaoDB",0.5149565079,33,"PanglaoDB","Human","Reproductive","Decidual cells",5
"17","Decidual cells | Reproductive | Mouse | PanglaoDB",0.5149565079,34,"PanglaoDB","Mouse","Reproductive","Decidual cells",5
"17","Mesenchymal stem cell | Human | TISSUES",0.5126399688,35,"TISSUES","Human","","Mesenchymal stem cell",6
"17","Craniofacial region | Human | TISSUES",0.5125983862,36,"TISSUES","Human","","Craniofacial region",5
"17","NK cells_BLUEPRINT_1 | Human | xCell",0.5089520579,37,"xCell","Human","","NK cells_BLUEPRINT_1",5
"17","NK cells_IRIS_1 | Human | xCell",0.5089520579,38,"xCell","Human","","NK cells_IRIS_1",5
"17","Endothelial cells_BLUEPRINT_1 | Human | xCell",0.5066041228,39,"xCell","Human","","Endothelial cells_BLUEPRINT_1",5
"17","Endothelial cells_BLUEPRINT_2 | Human | xCell",0.5066041228,40,"xCell","Human","","Endothelial cells_BLUEPRINT_2",5
"17","Keratinocytes_HPCA_1 | Human | xCell",0.5032629107,41,"xCell","Human","","Keratinocytes_HPCA_1",9
"17","Dorsal otocyst | Brain | Mouse | CellMarker",0.5003325111,42,"CellMarker","Mouse","Brain","Dorsal otocyst",8
"17","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.4934263078,43,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",36
"17","FAN_EMBRYONIC_CTX_ASTROCYTE_2 | Human | MSigDB",0.4922773716,44,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_2",108
"17","hippocampus | SaVanT",0.4895858419,45,"SaVanT","","","hippocampus",50
"17","Lake et al.Science.In5 | Brain | Human | CellMarker",0.4882786031,46,"CellMarker","Human","Brain","Lake et al.Science.In5",7
"17","Eosinophils_NOVERSHTERN_3 | Human | xCell",0.4758404717,47,"xCell","Human","","Eosinophils_NOVERSHTERN_3",7
"17","MEP_NOVERSHTERN_2 | Human | xCell",0.4634621507,48,"xCell","Human","","MEP_NOVERSHTERN_2",7
"17","HBA_PrefrontalCortex | Human | SaVanT",0.462798231,49,"SaVanT","Human","","HBA_PrefrontalCortex",50
"17","Idiopathic pulmonary fibrosis cell | Lung | Human | CellMarker",0.4601314519,50,"CellMarker","Human","Lung","Idiopathic pulmonary fibrosis cell",7
"17","Red pulp macrophages | Immune system | Human | PanglaoDB",0.4584033077,51,"PanglaoDB","Human","Immune system","Red pulp macrophages",8
"17","Red pulp macrophages | Immune system | Mouse | PanglaoDB",0.4584033077,52,"PanglaoDB","Mouse","Immune system","Red pulp macrophages",8
"17","HBA_Amygdala | Human | SaVanT",0.4557825314,53,"SaVanT","Human","","HBA_Amygdala",50
"17","Activated T cell | Human | CellMarker",0.4546283937,54,"CellMarker","Human","","Activated T cell",7
"17","Bergmann glial cell | Brain | Mouse | CellMarker",0.4526868319,55,"CellMarker","Mouse","Brain","Bergmann glial cell",42
"17","Keratinocytes_ENCODE_1 | Human | xCell",0.4509834802,56,"xCell","Human","","Keratinocytes_ENCODE_1",8
"17","Cardiomyocyte | Heart | Mouse | CellMarker",0.4506650319,57,"CellMarker","Mouse","Heart","Cardiomyocyte",8
"17","Erythrocytes_BLUEPRINT_1 | Human | xCell",0.4484371003,58,"xCell","Human","","Erythrocytes_BLUEPRINT_1",6
"17","Erythrocytes_BLUEPRINT_2 | Human | xCell",0.4484371003,59,"xCell","Human","","Erythrocytes_BLUEPRINT_2",6
"17","Erythrocytes_BLUEPRINT_3 | Human | xCell",0.4484371003,60,"xCell","Human","","Erythrocytes_BLUEPRINT_3",6
"17","Erythrocytes_HPCA_2 | Human | xCell",0.4484371003,61,"xCell","Human","","Erythrocytes_HPCA_2",6
"17","Erythrocytes_HPCA_3 | Human | xCell",0.4484371003,62,"xCell","Human","","Erythrocytes_HPCA_3",6
"17","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.4479360056,63,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",8
"17","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.4479360056,64,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",8
"17","Mesenchymal stromal cell | Adipose tissue | Human | CellMarker",0.4465262049,65,"CellMarker","Human","Adipose tissue","Mesenchymal stromal cell",6
"17","Epiblast cells | Embryo | Human | PanglaoDB",0.4434604203,66,"PanglaoDB","Human","Embryo","Epiblast cells",10
"17","Epiblast cells | Embryo | Mouse | PanglaoDB",0.4434604203,67,"PanglaoDB","Mouse","Embryo","Epiblast cells",10
"17","Epithelial cell | Airway epithelium | Mouse | CellMarker",0.4394841636,68,"CellMarker","Mouse","Airway epithelium","Epithelial cell",5
"17","Epithelial cell | Blood vessel | Mouse | CellMarker",0.4394841636,69,"CellMarker","Mouse","Blood vessel","Epithelial cell",5
"17","Epithelial cell | Skin | Mouse | CellMarker",0.4394841636,70,"CellMarker","Mouse","Skin","Epithelial cell",5
"17","FAN_EMBRYONIC_CTX_ASTROCYTE_1 | Human | MSigDB",0.4393807653,71,"MSigDB","Human","","FAN_EMBRYONIC_CTX_ASTROCYTE_1",60
"17","Myometrium | Human | TISSUES",0.439044831,72,"TISSUES","Human","","Myometrium",6
"17","Rheaume et al.Nat Commun.40 | Retina | Mouse | CellMarker",0.4385540264,73,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.40",13
"17","Adrenal gland | Mouse | TISSUES",0.4374742663,74,"TISSUES","Mouse","","Adrenal gland",6
"17","GAO_STOMACH_24W_C6_PIT_CELL | Human | MSigDB",0.4362454479,75,"MSigDB","Human","","GAO_STOMACH_24W_C6_PIT_CELL",8
"17","Pit cell | Stomach | Human | CellMarker",0.4362454479,76,"CellMarker","Human","Stomach","Pit cell",8
"17","Neuron | Mouse | CellMarker",0.4344269665,77,"CellMarker","Mouse","","Neuron",9
"17","ly Endothelial cells_HPCA_1 | Human | xCell",0.4338513852,78,"xCell","Human","","ly Endothelial cells_HPCA_1",7
"17","ly Endothelial cells_HPCA_3 | Human | xCell",0.4338513852,79,"xCell","Human","","ly Endothelial cells_HPCA_3",7
"17","Melanocytes_FANTOM_1 | Human | xCell",0.432276253,80,"xCell","Human","","Melanocytes_FANTOM_1",6
"17","Astrocytes | SaVanT",0.4317997173,81,"SaVanT","","","Astrocytes",50
"17","Cholangiocytes | Liver | Mouse | PanglaoDB",0.4316668902,82,"PanglaoDB","Mouse","Liver","Cholangiocytes",23
"17","Multipotent mesenchymal stroma cell | Bone marrow | Human | CellMarker",0.4303397561,83,"CellMarker","Human","Bone marrow","Multipotent mesenchymal stroma cell",5
"17","Lake et al.Science.Ex4 | Brain | Human | CellMarker",0.4294066519,84,"CellMarker","Human","Brain","Lake et al.Science.Ex4",10
"17","Cancer stem cell (Glioma) | Brain | Human | CellMarker",0.4294055359,85,"CellMarker","Human","Brain","Cancer stem cell (Glioma)",5
"17","Beta cell | Pancreas | Human | CellMarker",0.4291215867,86,"CellMarker","Human","Pancreas","Beta cell",13
"17","Cancer stem cell (Hepatocellular Cancer) | Liver | Human | CellMarker",0.429115474,87,"CellMarker","Human","Liver","Cancer stem cell (Hepatocellular Cancer)",6
"17","HPCA_Neutrophils | Human | SaVanT",0.4287974314,88,"SaVanT","Human","","HPCA_Neutrophils",33
"17","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK | Human | MSigDB",0.4263434682,89,"MSigDB","Human","","HAY_BONE_MARROW_CD34_POS_LYMPHOID_UNK",5
"17","Cancer cell (Prostate Cancer (circulating)) | Blood | Human | CellMarker",0.4211416359,90,"CellMarker","Human","Blood","Cancer cell (Prostate Cancer (circulating))",5
"17","Follicular cells | Thyroid | Human | PanglaoDB",0.4210604485,91,"PanglaoDB","Human","Thyroid","Follicular cells",7
"17","Follicular cells | Thyroid | Mouse | PanglaoDB",0.4210604485,92,"PanglaoDB","Mouse","Thyroid","Follicular cells",7
"17","GAO_LARGE_INTESTINE_24W_C7_GOBLET_PROGENITOR | Human | MSigDB",0.4192564702,93,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C7_GOBLET_PROGENITOR",9
"17","Goblet progenitor cell | Large intestine | Human | CellMarker",0.4192564702,94,"CellMarker","Human","Large intestine","Goblet progenitor cell",9
"17","CMP_NOVERSHTERN_1 | Human | xCell",0.4185453819,95,"xCell","Human","","CMP_NOVERSHTERN_1",16
"17","Intercalated cells | Kidney | Human | PanglaoDB",0.4170419143,96,"PanglaoDB","Human","Kidney","Intercalated cells",15
"17","Intercalated cells | Kidney | Mouse | PanglaoDB",0.4170419143,97,"PanglaoDB","Mouse","Kidney","Intercalated cells",15
"17","Neuroepithelioma cell | Human | TISSUES",0.4156440561,98,"TISSUES","Human","","Neuroepithelioma cell",5
"17","Astrocytes | Brain | Human | PanglaoDB",0.4153620784,99,"PanglaoDB","Human","Brain","Astrocytes",47
"17","Astrocytes | Brain | Mouse | PanglaoDB",0.4153620784,100,"PanglaoDB","Mouse","Brain","Astrocytes",47
"2","Eosinophil | Peritoneal cavity | Mouse | CellMarker",0.7821117399,1,"CellMarker","Mouse","Peritoneal cavity","Eosinophil",5
"2","Myometrium | Human | TISSUES",0.760314642,2,"TISSUES","Human","","Myometrium",6
"2","Pyramidal cell | Human | CellMarker",0.7417015542,3,"CellMarker","Human","","Pyramidal cell",8
"2","Rheaume et al.Nat Commun.8 | Retina | Mouse | CellMarker",0.7203980284,4,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.8",7
"2","Ionocytes | Lungs | Human | PanglaoDB",0.6932050446,5,"PanglaoDB","Human","Lungs","Ionocytes",5
"2","Ionocytes | Lungs | Mouse | PanglaoDB",0.6932050446,6,"PanglaoDB","Mouse","Lungs","Ionocytes",5
"2","cerebral_cortex_prefrontal | SaVanT",0.6714577325,7,"SaVanT","","","cerebral_cortex_prefrontal",50
"2","T cell | Spleen | Mouse | CellMarker",0.6684619736,8,"CellMarker","Mouse","Spleen","T cell",6
"2","ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON | Human | MSigDB",0.6498625536,9,"MSigDB","Human","","ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON",6
"2","cerebral_cortex | SaVanT",0.6455728963,10,"SaVanT","","","cerebral_cortex",50
"2","MSC_FANTOM_2 | Human | xCell",0.6258167568,11,"xCell","Human","","MSC_FANTOM_2",6
"2","Follicular cells | Thyroid | Human | PanglaoDB",0.6161461386,12,"PanglaoDB","Human","Thyroid","Follicular cells",7
"2","Follicular cells | Thyroid | Mouse | PanglaoDB",0.6161461386,13,"PanglaoDB","Mouse","Thyroid","Follicular cells",7
"2","Macrophages M2_HPCA_2 | Human | xCell",0.607617794,14,"xCell","Human","","Macrophages M2_HPCA_2",8
"2","Colonic epithelium | Human | TISSUES",0.6025754296,15,"TISSUES","Human","","Colonic epithelium",8
"2","Embryonic carcinoma cell line | Mouse | TISSUES",0.5979186249,16,"TISSUES","Mouse","","Embryonic carcinoma cell line",7
"2","Embryonic cell line | Mouse | TISSUES",0.5979186249,17,"TISSUES","Mouse","","Embryonic cell line",7
"2","Myocytes_FANTOM_3 | Human | xCell",0.5922257561,18,"xCell","Human","","Myocytes_FANTOM_3",5
"2","Plasmacytoid dendritic cell | Bone marrow | Human | CellMarker",0.586294202,19,"CellMarker","Human","Bone marrow","Plasmacytoid dendritic cell",5
"2","Neuron | Brain | Mouse | CellMarker",0.5835181575,20,"CellMarker","Mouse","Brain","Neuron",46
"2","HBA_TemporalLobe | Human | SaVanT",0.5768784464,21,"SaVanT","Human","","HBA_TemporalLobe",50
"2","Glutaminergic neurons | Brain | Human | PanglaoDB",0.5757356377,22,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"2","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.5757356377,23,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"2","HBA_PrefrontalCortex | Human | SaVanT",0.5728547332,24,"SaVanT","Human","","HBA_PrefrontalCortex",50
"2","T cell | Lymphoid tissue | Mouse | CellMarker",0.57148423,25,"CellMarker","Mouse","Lymphoid tissue","T cell",5
"2","dorsal_striatum | SaVanT",0.5648059828,26,"SaVanT","","","dorsal_striatum",50
"2","HBA_SubthalamicNucleus | Human | SaVanT",0.5646293626,27,"SaVanT","Human","","HBA_SubthalamicNucleus",50
"2","MSC_FANTOM_3 | Human | xCell",0.5583379853,28,"xCell","Human","","MSC_FANTOM_3",9
"2","Monocytes_BLUEPRINT_3 | Human | xCell",0.549978866,29,"xCell","Human","","Monocytes_BLUEPRINT_3",5
"2","Monocyte | Blood | Human | CellMarker",0.547662375,30,"CellMarker","Human","Blood","Monocyte",5
"2","CD4+ naive T-cells_IRIS_2 | Human | xCell",0.5451183246,31,"xCell","Human","","CD4+ naive T-cells_IRIS_2",8
"2","Dopaminergic neurons | Brain | Human | PanglaoDB",0.5432692779,32,"PanglaoDB","Human","Brain","Dopaminergic neurons",13
"2","Intestinal epithelium | Human | TISSUES",0.5428120857,33,"TISSUES","Human","","Intestinal epithelium",9
"2","naive B-cells_NOVERSHTERN_2 | Human | xCell",0.5391632742,34,"xCell","Human","","naive B-cells_NOVERSHTERN_2",23
"2","HBA_GlobusPallidus | Human | SaVanT",0.5300034028,35,"SaVanT","Human","","HBA_GlobusPallidus",50
"2","B-cells_HPCA_2 | Human | xCell",0.52505951,36,"xCell","Human","","B-cells_HPCA_2",5
"2","Parathyroid chief cells | Parathyroid glands | Human | PanglaoDB",0.5239655292,37,"PanglaoDB","Human","Parathyroid glands","Parathyroid chief cells",5
"2","Parathyroid chief cells | Parathyroid glands | Mouse | PanglaoDB",0.5239655292,38,"PanglaoDB","Mouse","Parathyroid glands","Parathyroid chief cells",5
"2","Monocytic leukemia cell | Human | TISSUES",0.517929042,39,"TISSUES","Human","","Monocytic leukemia cell",7
"2","HBA_Amygdala | Human | SaVanT",0.5174356188,40,"SaVanT","Human","","HBA_Amygdala",50
"2","Pyramidal cells | Brain | Human | PanglaoDB",0.5143394606,41,"PanglaoDB","Human","Brain","Pyramidal cells",24
"2","Pyramidal cells | Brain | Mouse | PanglaoDB",0.5143394606,42,"PanglaoDB","Mouse","Brain","Pyramidal cells",24
"2","HBA_Wholebrain | Human | SaVanT",0.5140824686,43,"SaVanT","Human","","HBA_Wholebrain",50
"2","Dopaminergic neurons | Brain | Mouse | PanglaoDB",0.5060680722,44,"PanglaoDB","Mouse","Brain","Dopaminergic neurons",12
"2","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.4953180106,45,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"2","naive B-cells_NOVERSHTERN_1 | Human | xCell",0.4937296337,46,"xCell","Human","","naive B-cells_NOVERSHTERN_1",28
"2","Lens epithelium | Human | TISSUES",0.488023145,47,"TISSUES","Human","","Lens epithelium",10
"2","Articular cartilage | Human | TISSUES",0.4869154783,48,"TISSUES","Human","","Articular cartilage",7
"2","Joint | Human | TISSUES",0.4869154783,49,"TISSUES","Human","","Joint",7
"2","HBA_CerebellumPeduncles | Human | SaVanT",0.4844606888,50,"SaVanT","Human","","HBA_CerebellumPeduncles",50
"2","GAO_LARGE_INTESTINE_24W_C4_PROM1LOW_PROGENITOR | Human | MSigDB",0.4815959561,51,"MSigDB","Human","","GAO_LARGE_INTESTINE_24W_C4_PROM1LOW_PROGENITOR",5
"2","PROM1Low progenitor cell | Large intestine | Human | CellMarker",0.4815959561,52,"CellMarker","Human","Large intestine","PROM1Low progenitor cell",5
"2","Neuron | Mouse | CellMarker",0.4812429661,53,"CellMarker","Mouse","","Neuron",9
"2","HBA_CingulateCortex | Human | SaVanT",0.4778736468,54,"SaVanT","Human","","HBA_CingulateCortex",50
"2","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS | Human | MSigDB",0.4747739112,55,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS",11
"2","Mesoderm cell | Embryo | Mouse | CellMarker",0.4744193716,56,"CellMarker","Mouse","Embryo","Mesoderm cell",6
"2","Mesenchymal stem cell | Human | TISSUES",0.4717668109,57,"TISSUES","Human","","Mesenchymal stem cell",6
"2","HBA_OccipitalLobe | Human | SaVanT",0.4664629911,58,"SaVanT","Human","","HBA_OccipitalLobe",49
"2","FAN_EMBRYONIC_CTX_MICROGLIA_2 | Human | MSigDB",0.464148363,59,"MSigDB","Human","","FAN_EMBRYONIC_CTX_MICROGLIA_2",7
"2","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1 | Human | MSigDB",0.4632818819,60,"MSigDB","Human","","GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1",7
"2","Lake et al.Science.Ex6 | Brain | Human | CellMarker",0.4536959844,61,"CellMarker","Human","Brain","Lake et al.Science.Ex6",22
"2","Neuron | Human | CellMarker",0.4524794477,62,"CellMarker","Human","","Neuron",27
"2","Keratinocytes_HPCA_1 | Human | xCell",0.4503560456,63,"xCell","Human","","Keratinocytes_HPCA_1",9
"2","Macrophages_FANTOM_1 | Human | xCell",0.4481426409,64,"xCell","Human","","Macrophages_FANTOM_1",5
"2","Macrophages_IRIS_3 | Human | xCell",0.4481426409,65,"xCell","Human","","Macrophages_IRIS_3",5
"2","Lymphoid cell | Mouse | CellMarker",0.442688494,66,"CellMarker","Mouse","","Lymphoid cell",17
"2","Cancer stem cell (Glioma) | Brain | Human | CellMarker",0.4410012063,67,"CellMarker","Human","Brain","Cancer stem cell (Glioma)",5
"2","amygdala | SaVanT",0.4401110219,68,"SaVanT","","","amygdala",50
"2","adipose_white | SaVanT",0.4391665031,69,"SaVanT","","","adipose_white",23
"2","HBA_ParietalLobe | Human | SaVanT",0.4378408474,70,"SaVanT","Human","","HBA_ParietalLobe",49
"2","HBA_Cerebellum | Human | SaVanT",0.4362522196,71,"SaVanT","Human","","HBA_Cerebellum",50
"2","HBA_Pons | Human | SaVanT",0.4358241982,72,"SaVanT","Human","","HBA_Pons",49
"2","Alveolar macrophages | Lungs | Human | PanglaoDB",0.4356974238,73,"PanglaoDB","Human","Lungs","Alveolar macrophages",13
"2","Alveolar macrophages | Lungs | Mouse | PanglaoDB",0.4356974238,74,"PanglaoDB","Mouse","Lungs","Alveolar macrophages",13
"2","Neurons | Brain | Human | PanglaoDB",0.4346351355,75,"PanglaoDB","Human","Brain","Neurons",157
"2","Neurons | Brain | Mouse | PanglaoDB",0.4346351355,76,"PanglaoDB","Mouse","Brain","Neurons",157
"2","HBA_pineal_day | Human | SaVanT",0.434509853,77,"SaVanT","Human","","HBA_pineal_day",43
"2","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.4339986284,78,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",36
"2","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED | Human | MSigDB",0.4335148724,79,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED",21
"2","MANNO_MIDBRAIN_NEUROTYPES_HSERT | Human | MSigDB",0.4319278215,80,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HSERT",331
"2","NK cells_BLUEPRINT_1 | Human | xCell",0.4311256862,81,"xCell","Human","","NK cells_BLUEPRINT_1",5
"2","NK cells_IRIS_1 | Human | xCell",0.4311256862,82,"xCell","Human","","NK cells_IRIS_1",5
"2","Sebocytes_FANTOM_2 | Human | xCell",0.4307818156,83,"xCell","Human","","Sebocytes_FANTOM_2",6
"2","MANNO_MIDBRAIN_NEUROTYPES_HDA2 | Human | MSigDB",0.4256438695,84,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HDA2",371
"2","Neuron | Embryonic prefrontal cortex | Human | CellMarker",0.422704998,85,"CellMarker","Human","Embryonic prefrontal cortex","Neuron",9
"2","MANNO_MIDBRAIN_NEUROTYPES_HOMTN | Human | MSigDB",0.4208190116,86,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HOMTN",272
"2","nucleus_accumbens | SaVanT",0.4196556954,87,"SaVanT","","","nucleus_accumbens",49
"2","HBA_PancreaticIslet | Human | SaVanT",0.418257538,88,"SaVanT","Human","","HBA_PancreaticIslet",23
"2","HBA_MedullaOblongata | Human | SaVanT",0.4181232627,89,"SaVanT","Human","","HBA_MedullaOblongata",49
"2","Brain cancer cell | Human | TISSUES",0.4150903429,90,"TISSUES","Human","","Brain cancer cell",5
"2","Natural killer cell | Mouse | CellMarker",0.4123547102,91,"CellMarker","Mouse","","Natural killer cell",23
"2","Epiblast cells | Embryo | Human | PanglaoDB",0.4121182286,92,"PanglaoDB","Human","Embryo","Epiblast cells",10
"2","Epiblast cells | Embryo | Mouse | PanglaoDB",0.4121182286,93,"PanglaoDB","Mouse","Embryo","Epiblast cells",10
"2","Retinal ganglion cell | Retina | Mouse | CellMarker",0.410342386,94,"CellMarker","Mouse","Retina","Retinal ganglion cell",6
"2","Ciliated cell | Lung | Mouse | CellMarker",0.4082664977,95,"CellMarker","Mouse","Lung","Ciliated cell",19
"2","Pinealocytes | Brain | Human | PanglaoDB",0.4078979019,96,"PanglaoDB","Human","Brain","Pinealocytes",17
"2","Pinealocytes | Brain | Mouse | PanglaoDB",0.4078979019,97,"PanglaoDB","Mouse","Brain","Pinealocytes",17
"2","Myocytes_FANTOM_2 | Human | xCell",0.4067630817,98,"xCell","Human","","Myocytes_FANTOM_2",16
"2","CD8+ Tem_NOVERSHTERN_3 | Human | xCell",0.4061860413,99,"xCell","Human","","CD8+ Tem_NOVERSHTERN_3",8
