"cluster","celltype_full","score","score_rank","db","species","organ","celltype","n_genes"
"2","Eosinophils_BLUEPRINT_1 | Human | xCell",0.5402256529,32,"xCell","Human","","Eosinophils_BLUEPRINT_1",9
"2","IMGN_NKT_44+NK1_1+_Th | Mouse | SaVanT",0.5367743142,33,"SaVanT","Mouse","","IMGN_NKT_44+NK1_1+_Th",27
"2","HBA_PrefrontalCortex | Human | SaVanT",0.5286838141,34,"SaVanT","Human","","HBA_PrefrontalCortex",50
"2","Cytotoxic T cell | Mouse | CellMarker",0.5281002436,35,"CellMarker","Mouse","","Cytotoxic T cell",5
"2","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.5191418597,36,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",35
"2","Effector T cell | Mouse | CellMarker",0.5181899968,37,"CellMarker","Mouse","","Effector T cell",5
"2","HBA_GlobusPallidus | Human | SaVanT",0.5175313874,38,"SaVanT","Human","","HBA_GlobusPallidus",50
"2","Embryonic carcinoma cell line | Mouse | TISSUES",0.5158639748,39,"TISSUES","Mouse","","Embryonic carcinoma cell line",6
"2","Embryonic cell line | Mouse | TISSUES",0.5158639748,40,"TISSUES","Mouse","","Embryonic cell line",6
"2","Rheaume et al.Nat Commun.31 | Retina | Mouse | CellMarker",0.50439948,41,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.31",7
"2","TLR_2 | SaVanT",0.5039378962,42,"SaVanT","","","TLR_2",24
"2","naive B-cells_NOVERSHTERN_2 | Human | xCell",0.5031328738,43,"xCell","Human","","naive B-cells_NOVERSHTERN_2",21
"2","HBA_SubthalamicNucleus | Human | SaVanT",0.5030614282,44,"SaVanT","Human","","HBA_SubthalamicNucleus",50
"2","amygdala | SaVanT",0.500780244,45,"SaVanT","","","amygdala",50
"2","Embryonic carcinoma cell line | Human | TISSUES",0.50043136,46,"TISSUES","Human","","Embryonic carcinoma cell line",7
"2","CD4+ Tcm_HPCA_3 | Human | xCell",0.4974989776,47,"xCell","Human","","CD4+ Tcm_HPCA_3",14
"2","Monocytes_BLUEPRINT_2 | Human | xCell",0.4970924323,48,"xCell","Human","","Monocytes_BLUEPRINT_2",6
"2","Eosinophils_BLUEPRINT_3 | Human | xCell",0.4950467288,49,"xCell","Human","","Eosinophils_BLUEPRINT_3",18
"2","hippocampus | SaVanT",0.4908064124,50,"SaVanT","","","hippocampus",49
"2","Insulinoma cell | Mouse | TISSUES",0.4896376492,51,"TISSUES","Mouse","","Insulinoma cell",6
"2","Pancreatic cancer cell | Mouse | TISSUES",0.4896376492,52,"TISSUES","Mouse","","Pancreatic cancer cell",6
"2","Tregs_BLUEPRINT_3 | Human | xCell",0.488929767,53,"xCell","Human","","Tregs_BLUEPRINT_3",11
"2","Tregs_FANTOM_2 | Human | xCell",0.488929767,54,"xCell","Human","","Tregs_FANTOM_2",11
"2","Tregs_FANTOM_3 | Human | xCell",0.4882960629,55,"xCell","Human","","Tregs_FANTOM_3",7
"2","Reticulocyte | Human | TISSUES",0.4844352018,56,"TISSUES","Human","","Reticulocyte",6
"2","CLP_BLUEPRINT_1 | Human | xCell",0.4833957663,57,"xCell","Human","","CLP_BLUEPRINT_1",6
"2","Pinealocytes | Brain | Human | PanglaoDB",0.4832078112,58,"PanglaoDB","Human","Brain","Pinealocytes",13
"2","Pinealocytes | Brain | Mouse | PanglaoDB",0.4832078112,59,"PanglaoDB","Mouse","Brain","Pinealocytes",13
"2","Lymphocyte | Lacrimal gland | Mouse | CellMarker",0.4810577213,60,"CellMarker","Mouse","Lacrimal gland","Lymphocyte",6
"2","AIZARANI_LIVER_C12_NK_NKT_CELLS_4 | Human | MSigDB",0.4762995208,61,"MSigDB","Human","","AIZARANI_LIVER_C12_NK_NKT_CELLS_4",21
"2","CD4+ T-cells_FANTOM_2 | Human | xCell",0.4758901038,62,"xCell","Human","","CD4+ T-cells_FANTOM_2",5
"2","Glutaminergic neurons | Brain | Human | PanglaoDB",0.4755176425,63,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"2","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.4755176425,64,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"2","MA_M_GMCSF_sLPS_IC_72h | Human | SaVanT",0.475447043,65,"SaVanT","Human","","MA_M_GMCSF_sLPS_IC_72h",27
"2","Cardiomyocyte | Heart | Human | CellMarker",0.4717903307,66,"CellMarker","Human","Heart","Cardiomyocyte",12
"2","Epithelium | Mouse | TISSUES",0.4711496793,67,"TISSUES","Mouse","","Epithelium",12
"2","Tregs_BLUEPRINT_2 | Human | xCell",0.4706684773,68,"xCell","Human","","Tregs_BLUEPRINT_2",5
"2","Tregs_FANTOM_1 | Human | xCell",0.4706684773,69,"xCell","Human","","Tregs_FANTOM_1",5
"2","Lep_LL | SaVanT",0.470464378,70,"SaVanT","","","Lep_LL",19
"2","HBA_CingulateCortex | Human | SaVanT",0.4664336306,71,"SaVanT","Human","","HBA_CingulateCortex",50
"2","CUI_DEVELOPING_HEART_LEFT_ATRIAL_CARDIOMYOCYTE | Human | MSigDB",0.4662059059,72,"MSigDB","Human","","CUI_DEVELOPING_HEART_LEFT_ATRIAL_CARDIOMYOCYTE",9
"2","adipose_white | SaVanT",0.4650651667,73,"SaVanT","","","adipose_white",16
"2","Chandelier cell | Brain | Mouse | CellMarker",0.4641211811,74,"CellMarker","Mouse","Brain","Chandelier cell",22
"2","Ciliated cell | Lung | Mouse | CellMarker",0.4639698284,75,"CellMarker","Mouse","Lung","Ciliated cell",15
"2","Germ cell | Ovary | Human | CellMarker",0.4638048909,76,"CellMarker","Human","Ovary","Germ cell",5
"2","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED | Human | MSigDB",0.4600802512,77,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED",19
"2","8-cell stage cell (Blastomere) | Embryo | Human | CellMarker",0.4599945754,78,"CellMarker","Human","Embryo","8-cell stage cell (Blastomere)",13
"2","naive B-cells_NOVERSHTERN_1 | Human | xCell",0.4577434402,79,"xCell","Human","","naive B-cells_NOVERSHTERN_1",24
"2","HBA_OccipitalLobe | Human | SaVanT",0.4510304509,80,"SaVanT","Human","","HBA_OccipitalLobe",49
"2","Skeletal muscle_FANTOM_2 | Human | xCell",0.4507997277,81,"xCell","Human","","Skeletal muscle_FANTOM_2",23
"2","CD4+ Tem_HPCA_2 | Human | xCell",0.449494358,82,"xCell","Human","","CD4+ Tem_HPCA_2",18
"2","Eosinophils_NOVERSHTERN_1 | Human | xCell",0.4493779116,83,"xCell","Human","","Eosinophils_NOVERSHTERN_1",7
"2","HBA_Cerebellum | Human | SaVanT",0.4454558499,84,"SaVanT","Human","","HBA_Cerebellum",49
"2","Bone marrow stromal cell | Human | TISSUES",0.4440403148,85,"TISSUES","Human","","Bone marrow stromal cell",6
"2","Stromal cell | Human | TISSUES",0.4440403148,86,"TISSUES","Human","","Stromal cell",6
"2","nucleus_accumbens | SaVanT",0.4423641961,87,"SaVanT","","","nucleus_accumbens",46
"2","Pyramidal cells | Brain | Human | PanglaoDB",0.4422700942,88,"PanglaoDB","Human","Brain","Pyramidal cells",23
"2","Pyramidal cells | Brain | Mouse | PanglaoDB",0.4422700942,89,"PanglaoDB","Mouse","Brain","Pyramidal cells",23
"2","Intercalated cells | Kidney | Human | PanglaoDB",0.4420379911,90,"PanglaoDB","Human","Kidney","Intercalated cells",12
"2","Intercalated cells | Kidney | Mouse | PanglaoDB",0.4420379911,91,"PanglaoDB","Mouse","Kidney","Intercalated cells",12
"2","Neuron | Brain | Mouse | CellMarker",0.4416857089,92,"CellMarker","Mouse","Brain","Neuron",46
"2","HBA_ParietalLobe | Human | SaVanT",0.4402495365,93,"SaVanT","Human","","HBA_ParietalLobe",49
"2","Erythrocytes_NOVERSHTERN_2 | Human | xCell",0.434830683,94,"xCell","Human","","Erythrocytes_NOVERSHTERN_2",21
"2","Neutrophil | Peripheral blood | Human | CellMarker",0.4320108824,95,"CellMarker","Human","Peripheral blood","Neutrophil",5
"2","Memory B-cells_IRIS_2 | Human | xCell",0.431563961,96,"xCell","Human","","Memory B-cells_IRIS_2",7
"2","CD8+ naive T-cells_HPCA_3 | Human | xCell",0.430613731,97,"xCell","Human","","CD8+ naive T-cells_HPCA_3",15
"2","Noradrenergic neurons | Brain | Human | PanglaoDB",0.4292154818,98,"PanglaoDB","Human","Brain","Noradrenergic neurons",6
"2","Noradrenergic neurons | Brain | Mouse | PanglaoDB",0.4292154818,99,"PanglaoDB","Mouse","Brain","Noradrenergic neurons",6
"2","Olfactory sensory neuron | Brain | Mouse | CellMarker",0.4281255403,100,"CellMarker","Mouse","Brain","Olfactory sensory neuron",6
"3","Pulmonary artery | Human | TISSUES",0.7458122497,1,"TISSUES","Human","","Pulmonary artery",5
"3","CD4+ Tcm_NOVERSHTERN_1 | Human | xCell",0.7195388648,2,"xCell","Human","","CD4+ Tcm_NOVERSHTERN_1",6
"3","CD4+ Tcm_NOVERSHTERN_2 | Human | xCell",0.7195388648,3,"xCell","Human","","CD4+ Tcm_NOVERSHTERN_2",6
"3","Germ cell | Embryo | Mouse | CellMarker",0.71061895,4,"CellMarker","Mouse","Embryo","Germ cell",5
"3","aDC_IRIS_1 | Human | xCell",0.699664388,5,"xCell","Human","","aDC_IRIS_1",6
"3","cerebral_cortex | SaVanT",0.6650069361,6,"SaVanT","","","cerebral_cortex",50
"3","Craniofacial region | Human | TISSUES",0.6383097304,7,"TISSUES","Human","","Craniofacial region",5
"3","Cardiomyocyte | Heart | Mouse | CellMarker",0.6293447116,8,"CellMarker","Mouse","Heart","Cardiomyocyte",6
"3","CD4+ Tem_BLUEPRINT_3 | Human | xCell",0.6274649911,9,"xCell","Human","","CD4+ Tem_BLUEPRINT_3",8
"3","cerebral_cortex_prefrontal | SaVanT",0.6221249418,10,"SaVanT","","","cerebral_cortex_prefrontal",50
"3","CLP_BLUEPRINT_1 | Human | xCell",0.6217628198,11,"xCell","Human","","CLP_BLUEPRINT_1",6
"3","Tooth | Human | TISSUES",0.6205881292,12,"TISSUES","Human","","Tooth",5
"3","Germ cell | Ovary | Human | CellMarker",0.6141395991,13,"CellMarker","Human","Ovary","Germ cell",5
"3","Microglial cell | Brain | Human | CellMarker",0.6141036763,14,"CellMarker","Human","Brain","Microglial cell",10
"3","FAN_EMBRYONIC_CTX_MICROGLIA_2 | Human | MSigDB",0.6120199281,15,"MSigDB","Human","","FAN_EMBRYONIC_CTX_MICROGLIA_2",7
"3","HBA_TemporalLobe | Human | SaVanT",0.5937427206,16,"SaVanT","Human","","HBA_TemporalLobe",50
"3","HBA_GlobusPallidus | Human | SaVanT",0.5911423239,17,"SaVanT","Human","","HBA_GlobusPallidus",50
"3","HBA_Wholebrain | Human | SaVanT",0.5903434455,18,"SaVanT","Human","","HBA_Wholebrain",49
"3","HBA_SubthalamicNucleus | Human | SaVanT",0.5886720713,19,"SaVanT","Human","","HBA_SubthalamicNucleus",50
"3","Late neuroblast | Brain | Mouse | CellMarker",0.5815201769,20,"CellMarker","Mouse","Brain","Late neuroblast",5
"3","HBA_CingulateCortex | Human | SaVanT",0.5802854501,21,"SaVanT","Human","","HBA_CingulateCortex",50
"3","Microglial cell (Glioma) | Brain | Human | CellMarker",0.571358801,22,"CellMarker","Human","Brain","Microglial cell (Glioma)",8
"3","Megakaryocyte-erythroid progenitor | Bone marrow | Mouse | CellMarker",0.5695119818,23,"CellMarker","Mouse","Bone marrow","Megakaryocyte-erythroid progenitor",7
"3","CD4+ Tcm_HPCA_3 | Human | xCell",0.5594261111,24,"xCell","Human","","CD4+ Tcm_HPCA_3",14
"3","HBA_PrefrontalCortex | Human | SaVanT",0.5528315888,25,"SaVanT","Human","","HBA_PrefrontalCortex",50
"3","Myometrium | Human | TISSUES",0.5527272508,26,"TISSUES","Human","","Myometrium",5
"3","HBA_Amygdala | Human | SaVanT",0.5524475254,27,"SaVanT","Human","","HBA_Amygdala",49
"3","HBA_Cerebellum | Human | SaVanT",0.5509592542,28,"SaVanT","Human","","HBA_Cerebellum",49
"3","Lens epithelium | Human | TISSUES",0.5427733627,29,"TISSUES","Human","","Lens epithelium",10
"3","B-cells_HPCA_2 | Human | xCell",0.5420796872,30,"xCell","Human","","B-cells_HPCA_2",5
"3","Plasma cell | Lymphoid tissue | Mouse | CellMarker",0.5351243591,31,"CellMarker","Mouse","Lymphoid tissue","Plasma cell",5
"3","HBA_ParietalLobe | Human | SaVanT",0.5283808199,32,"SaVanT","Human","","HBA_ParietalLobe",49
"3","HBA_OccipitalLobe | Human | SaVanT",0.523348121,33,"SaVanT","Human","","HBA_OccipitalLobe",49
"3","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED | Human | MSigDB",0.5165895352,34,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED",19
"3","Rheaume et al.Nat Commun.22 | Retina | Mouse | CellMarker",0.5126640421,35,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.22",8
"3","Rheaume et al.Nat Commun.31 | Retina | Mouse | CellMarker",0.5119246231,36,"CellMarker","Mouse","Retina","Rheaume et al.Nat Commun.31",7
"3","CD8+ T-cells_IRIS_1 | Human | xCell",0.5090376426,37,"xCell","Human","","CD8+ T-cells_IRIS_1",6
"3","HBA_MedullaOblongata | Human | SaVanT",0.5071217527,38,"SaVanT","Human","","HBA_MedullaOblongata",49
"3","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON | Human | MSigDB",0.505618847,39,"MSigDB","Human","","FAN_EMBRYONIC_CTX_BIG_GROUPS_EXCITATORY_NEURON",35
"3","Lens | Human | TISSUES",0.5054899404,40,"TISSUES","Human","","Lens",20
"3","HBA_CerebellumPeduncles | Human | SaVanT",0.4929262382,41,"SaVanT","Human","","HBA_CerebellumPeduncles",49
"3","CD4+ T-cells_FANTOM_2 | Human | xCell",0.4791875963,42,"xCell","Human","","CD4+ T-cells_FANTOM_2",5
"3","Keratinocytes_HPCA_3 | Human | xCell",0.4767836482,43,"xCell","Human","","Keratinocytes_HPCA_3",9
"3","Neuron | Brain | Mouse | CellMarker",0.4738085297,44,"CellMarker","Mouse","Brain","Neuron",46
"3","Osteoclast | Bone | Mouse | CellMarker",0.4737092201,45,"CellMarker","Mouse","Bone","Osteoclast",5
"3","Neuroendocrine cells | Brain | Human | PanglaoDB",0.4723095858,46,"PanglaoDB","Human","Brain","Neuroendocrine cells",17
"3","Neuroendocrine cells | Brain | Mouse | PanglaoDB",0.4723095858,47,"PanglaoDB","Mouse","Brain","Neuroendocrine cells",17
"3","HBA_Pons | Human | SaVanT",0.4713840131,48,"SaVanT","Human","","HBA_Pons",48
"3","CD4+ Tcm_NOVERSHTERN_3 | Human | xCell",0.4698346778,49,"xCell","Human","","CD4+ Tcm_NOVERSHTERN_3",24
"3","Dopaminergic neurons | Brain | Human | PanglaoDB",0.4679527548,50,"PanglaoDB","Human","Brain","Dopaminergic neurons",15
"3","HBA_Thalamus | Human | SaVanT",0.4670879266,51,"SaVanT","Human","","HBA_Thalamus",45
"3","CLP_BLUEPRINT_2 | Human | xCell",0.4600150418,52,"xCell","Human","","CLP_BLUEPRINT_2",10
"3","CLP_BLUEPRINT_3 | Human | xCell",0.4485193354,53,"xCell","Human","","CLP_BLUEPRINT_3",21
"3","Transient cells | Kidney | Human | PanglaoDB",0.4473305705,54,"PanglaoDB","Human","Kidney","Transient cells",16
"3","Transient cells | Kidney | Mouse | PanglaoDB",0.4473305705,55,"PanglaoDB","Mouse","Kidney","Transient cells",16
"3","CD4+ Tem_NOVERSHTERN_1 | Human | xCell",0.4471425163,56,"xCell","Human","","CD4+ Tem_NOVERSHTERN_1",13
"3","Bronchoalveolar system | Human | TISSUES",0.4459242565,57,"TISSUES","Human","","Bronchoalveolar system",10
"3","cerebellum | SaVanT",0.445605541,58,"SaVanT","","","cerebellum",43
"3","HBA_Fetalbrain | Human | SaVanT",0.4410912132,59,"SaVanT","Human","","HBA_Fetalbrain",48
"3","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS | Human | MSigDB",0.4335131995,60,"MSigDB","Human","","DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_IMMATURE_NEURONS",100
"3","Follicular cells | Thyroid | Human | PanglaoDB",0.4301394223,61,"PanglaoDB","Human","Thyroid","Follicular cells",6
"3","Follicular cells | Thyroid | Mouse | PanglaoDB",0.4301394223,62,"PanglaoDB","Mouse","Thyroid","Follicular cells",6
"3","Epiblast cells | Embryo | Human | PanglaoDB",0.4238736026,63,"PanglaoDB","Human","Embryo","Epiblast cells",9
"3","Epiblast cells | Embryo | Mouse | PanglaoDB",0.4238736026,64,"PanglaoDB","Mouse","Embryo","Epiblast cells",9
"3","Adrenal gland | Mouse | TISSUES",0.4227987026,65,"TISSUES","Mouse","","Adrenal gland",5
"3","GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR | Human | MSigDB",0.4212910513,66,"MSigDB","Human","","GAO_SMALL_INTESTINE_24W_C7_SECRETORY_PROGENITOR",23
"3","Secretory progenitor cell | Small intestine | Human | CellMarker",0.4212910513,67,"CellMarker","Human","Small intestine","Secretory progenitor cell",23
"3","Undefined placental cells | Placenta | Human | PanglaoDB",0.4207030687,68,"PanglaoDB","Human","Placenta","Undefined placental cells",7
"3","Undefined placental cells | Placenta | Mouse | PanglaoDB",0.4207030687,69,"PanglaoDB","Mouse","Placenta","Undefined placental cells",7
"3","Keratinocyte | SaVanT",0.4198175103,70,"SaVanT","","","Keratinocyte",16
"3","DC_FANTOM_3 | Human | xCell",0.4153968445,71,"xCell","Human","","DC_FANTOM_3",5
"3","Dendritic cell progenitor | Bone marrow | Human | CellMarker",0.4149441848,72,"CellMarker","Human","Bone marrow","Dendritic cell progenitor",7
"3","Dopaminergic neurons | Brain | Mouse | PanglaoDB",0.4123691544,73,"PanglaoDB","Mouse","Brain","Dopaminergic neurons",14
"3","Keratinocytes_HPCA_2 | Human | xCell",0.4117187955,74,"xCell","Human","","Keratinocytes_HPCA_2",13
"3","Glutaminergic neurons | Brain | Human | PanglaoDB",0.4070724082,75,"PanglaoDB","Human","Brain","Glutaminergic neurons",10
"3","Glutaminergic neurons | Brain | Mouse | PanglaoDB",0.4070724082,76,"PanglaoDB","Mouse","Brain","Glutaminergic neurons",10
"3","Pyramidal cell | Human | CellMarker",0.4069726663,77,"CellMarker","Human","","Pyramidal cell",8
"3","Pyramidal cells | Brain | Human | PanglaoDB",0.4025687841,78,"PanglaoDB","Human","Brain","Pyramidal cells",23
"3","Pyramidal cells | Brain | Mouse | PanglaoDB",0.4025687841,79,"PanglaoDB","Mouse","Brain","Pyramidal cells",23
"3","Prepuce | Human | TISSUES",0.4009250847,80,"TISSUES","Human","","Prepuce",26
"3","Epithelial cells_FANTOM_1 | Human | xCell",0.3994232472,81,"xCell","Human","","Epithelial cells_FANTOM_1",7
"3","ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON | Human | MSigDB",0.3987393665,82,"MSigDB","Human","","ZHONG_PFC_C8_UNKNOWN_NEUROD2_POS_INTERNEURON",61
"3","HU_FETAL_RETINA_AMACRINE | Human | MSigDB",0.3971389623,83,"MSigDB","Human","","HU_FETAL_RETINA_AMACRINE",47
"3","CUI_DEVELOPING_HEART_RIGHT_ATRIAL_CARDIOMYOCYTE | Human | MSigDB",0.3932968009,84,"MSigDB","Human","","CUI_DEVELOPING_HEART_RIGHT_ATRIAL_CARDIOMYOCYTE",25
"3","hippocampus | SaVanT",0.3929414605,85,"SaVanT","","","hippocampus",49
"3","MANNO_MIDBRAIN_NEUROTYPES_HOMTN | Human | MSigDB",0.3925984187,86,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HOMTN",267
"3","amygdala | SaVanT",0.3918219065,87,"SaVanT","","","amygdala",50
"3","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP | Human | MSigDB",0.3915063343,88,"MSigDB","Human","","ZHONG_PFC_C5_BCL11B_CALB2_POS_INP",14
"3","Type III taste bud cell | Taste bud | Mouse | CellMarker",0.3881262201,89,"CellMarker","Mouse","Taste bud","Type III taste bud cell",5
"3","CD4+ T-cells_BLUEPRINT_3 | Human | xCell",0.3863330177,90,"xCell","Human","","CD4+ T-cells_BLUEPRINT_3",14
"3","Natural killer T cells | Immune system | Human | PanglaoDB",0.3853341953,91,"PanglaoDB","Human","Immune system","Natural killer T cells",10
"3","Natural killer T cells | Immune system | Mouse | PanglaoDB",0.3853341953,92,"PanglaoDB","Mouse","Immune system","Natural killer T cells",10
"3","MANNO_MIDBRAIN_NEUROTYPES_HSERT | Human | MSigDB",0.385283228,93,"MSigDB","Human","","MANNO_MIDBRAIN_NEUROTYPES_HSERT",328
"3","Embryonic carcinoma cell line | Mouse | TISSUES",0.3828919154,94,"TISSUES","Mouse","","Embryonic carcinoma cell line",6
"3","Embryonic cell line | Mouse | TISSUES",0.3828919154,95,"TISSUES","Mouse","","Embryonic cell line",6
"3","GMT0 | SaVanT",0.3811373923,96,"SaVanT","","","GMT0",42
"3","T0 | SaVanT",0.3811373923,97,"SaVanT","","","T0",42
"3","Neurons_FANTOM_1 | Human | xCell",0.3809941216,98,"xCell","Human","","Neurons_FANTOM_1",78
"3","Keratinocytes_FANTOM_2 | Human | xCell",0.3800788605,99,"xCell","Human","","Keratinocytes_FANTOM_2",12
"3","Keratinocytes_FANTOM_3 | Human | xCell",0.3800788605,100,"xCell","Human","","Keratinocytes_FANTOM_3",12
"4","Foveolar cells | GI tract | Human | PanglaoDB",0.8999632779,1,"PanglaoDB","Human","GI tract","Foveolar cells",5
"4","Foveolar cells | GI tract | Mouse | PanglaoDB",0.8999632779,2,"PanglaoDB","Mouse","GI tract","Foveolar cells",5
"4","Plasma cell | Peripheral blood | Human | CellMarker",0.8960331564,3,"CellMarker","Human","Peripheral blood","Plasma cell",5
"4","Quiescent neural stem cell | Brain | Mouse | CellMarker",0.8281208765,4,"CellMarker","Mouse","Brain","Quiescent neural stem cell",10
"4","Intestinal stem cell | Intestine | Mouse | CellMarker",0.799814735,5,"CellMarker","Mouse","Intestine","Intestinal stem cell",7
"4","Ventral otocyst | Brain | Mouse | CellMarker",0.7850208448,6,"CellMarker","Mouse","Brain","Ventral otocyst",7
"4","Astrocyte | Brain | Mouse | CellMarker",0.7820871304,7,"CellMarker","Mouse","Brain","Astrocyte",45
"4","Radial glial cell | Human | CellMarker",0.7724445446,8,"CellMarker","Human","","Radial glial cell",6
"4","CD8+ T-cells_HPCA_1 | Human | xCell",0.750874296,9,"xCell","Human","","CD8+ T-cells_HPCA_1",6
"4","CD8+ T-cells_NOVERSHTERN_2 | Human | xCell",0.750874296,10,"xCell","Human","","CD8+ T-cells_NOVERSHTERN_2",6
"4","HBA_small_intestine | Human | SaVanT",0.743551645,11,"SaVanT","Human","","HBA_small_intestine",14
"4","Colorectal stem cell | Colorectum | Human | CellMarker",0.7433145086,12,"CellMarker","Human","Colorectum","Colorectal stem cell",5
"4","Intestinal stem cell | Small intestine | Human | CellMarker",0.7400642637,13,"CellMarker","Human","Small intestine","Intestinal stem cell",8
"4","Dorsal otocyst | Brain | Mouse | CellMarker",0.7354052157,14,"CellMarker","Mouse","Brain","Dorsal otocyst",8
"4","Crypt cells | GI tract | Human | PanglaoDB",0.730581132,15,"PanglaoDB","Human","GI tract","Crypt cells",10
"4","Crypt cells | GI tract | Mouse | PanglaoDB",0.730581132,16,"PanglaoDB","Mouse","GI tract","Crypt cells",10
"4","Cancer cell (Breast Cancer (circulating)) | Blood | Human | CellMarker",0.729425229,17,"CellMarker","Human","Blood","Cancer cell (Breast Cancer (circulating))",5
"4","CD8+ T-cells_IRIS_2 | Human | xCell",0.724045915,18,"xCell","Human","","CD8+ T-cells_IRIS_2",5
"4","Arterial smooth muscle | Human | TISSUES",0.7229946719,19,"TISSUES","Human","","Arterial smooth muscle",5
"4","Thymocytes | Thymus | Human | PanglaoDB",0.7160231276,20,"PanglaoDB","Human","Thymus","Thymocytes",8
"4","Thymocytes | Thymus | Mouse | PanglaoDB",0.7160231276,21,"PanglaoDB","Mouse","Thymus","Thymocytes",8
"4","Cancer stem cell (Leukemia) | Human | CellMarker",0.7155076709,22,"CellMarker","Human","","Cancer stem cell (Leukemia)",10
"4","Cancer stem cell (Glioblastoma) | Brain | Human | CellMarker",0.7075943848,23,"CellMarker","Human","Brain","Cancer stem cell (Glioblastoma)",5
"4","Ciliated cells | Lungs | Human | PanglaoDB",0.704196356,24,"PanglaoDB","Human","Lungs","Ciliated cells",8
"4","Ciliated cells | Lungs | Mouse | PanglaoDB",0.704196356,25,"PanglaoDB","Mouse","Lungs","Ciliated cells",8
"4","CD8+ T-cells_FANTOM_2 | Human | xCell",0.7040921645,26,"xCell","Human","","CD8+ T-cells_FANTOM_2",5
"4","Bergmann glial cell | Brain | Mouse | CellMarker",0.7007746191,27,"CellMarker","Mouse","Brain","Bergmann glial cell",42
"4","CD8+ T-cells_HPCA_2 | Human | xCell",0.6999208891,28,"xCell","Human","","CD8+ T-cells_HPCA_2",11
"4","Lee et al.Cell.E | Lung | Mouse | CellMarker",0.692738717,29,"CellMarker","Mouse","Lung","Lee et al.Cell.E",5
"4","Cancer stem cell (Hepatocellular Cancer) | Liver | Human | CellMarker",0.684323861,30,"CellMarker","Human","Liver","Cancer stem cell (Hepatocellular Cancer)",5
"4","Wnt2+ cell | Lung | Mouse | CellMarker",0.6802290184,31,"CellMarker","Mouse","Lung","Wnt2+ cell",9
"4","Retinal progenitor cells | Eye | Human | PanglaoDB",0.6732420673,32,"PanglaoDB","Human","Eye","Retinal progenitor cells",7
"4","Retinal progenitor cells | Eye | Mouse | PanglaoDB",0.6732420673,33,"PanglaoDB","Mouse","Eye","Retinal progenitor cells",7
"4","Kidney progenitor cells | Kidney | Human | PanglaoDB",0.6729682355,34,"PanglaoDB","Human","Kidney","Kidney progenitor cells",5
"4","Kidney progenitor cells | Kidney | Mouse | PanglaoDB",0.6729682355,35,"PanglaoDB","Mouse","Kidney","Kidney progenitor cells",5
"4","Effector T cell | Mouse | CellMarker",0.6614754393,36,"CellMarker","Mouse","","Effector T cell",5
"4","Radial glia cells | Brain | Human | PanglaoDB",0.6578843479,37,"PanglaoDB","Human","Brain","Radial glia cells",9
"4","Radial glia cells | Brain | Mouse | PanglaoDB",0.6578843479,38,"PanglaoDB","Mouse","Brain","Radial glia cells",9
"4","Basophil | Human | CellMarker",0.6432299801,39,"CellMarker","Human","","Basophil",12
"4","Pancreatic progenitor cells | Pancreas | Human | PanglaoDB",0.6371958192,40,"PanglaoDB","Human","Pancreas","Pancreatic progenitor cells",7
"4","Pancreatic progenitor cells | Pancreas | Mouse | PanglaoDB",0.6371958192,41,"PanglaoDB","Mouse","Pancreas","Pancreatic progenitor cells",7
"4","intestine_small | SaVanT",0.6323762954,42,"SaVanT","","","intestine_small",13
"4","Neural stem cell | Brain | Mouse | CellMarker",0.6316290273,43,"CellMarker","Mouse","Brain","Neural stem cell",10
"4","Saliva | Human | TISSUES",0.62737326,44,"TISSUES","Human","","Saliva",19
"4","Osteoblast | Mouse | TISSUES",0.6272979872,45,"TISSUES","Mouse","","Osteoblast",5
"4","Basophil | Mouse | CellMarker",0.6261083508,46,"CellMarker","Mouse","","Basophil",10
"4","Cancer stem cell (Breast Cancer) | Breast | Human | CellMarker",0.6174324278,47,"CellMarker","Human","Breast","Cancer stem cell (Breast Cancer)",12
